augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,candidate_multiplier
none,0.926798624856242,0.993082459278911,0.000280996418079,amlnet,xgboost,0.000292360835114,0.906474820143884,layering,1.0,0.9063339551941072,0.910404624277456,0.902578796561604,0.939828080229226,0.948424068767908,1.0,1,349,220,653378,10.953854322433472,0.8653975740648611,0.9874049293614612,0.000331780377793,0.000335408618774,0.864864864864864,0.866626229830985,296,0.926640926640926,0.820945945945945,0.898648648648648,0.9087837837837832,cikm_v2_heldout_layering,12.0
none,0.927271949829485,0.995166279630486,0.000281681646492,amlnet,xgboost,0.000287794111883,0.9038737446197992,layering,1.0,0.903720743871638,0.9051724137931032,0.902578796561604,0.939828080229226,0.94269340974212,1.0,2,349,220,653378,10.65403938293457,0.868980172294976,0.9909919378633192,0.000325817254855,0.000330553668676,0.866425992779783,0.868307040287088,296,0.930232558139534,0.820945945945945,0.9020270270270272,0.912162162162162,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.953329115875626,0.997876608147674,0.000226552327479,amlnet,xgboost,0.000233948902368,0.92156862745098,layering,1.0,0.9216722287319152,0.901369863013698,0.934097421203438,0.968481375358166,0.974212034383954,1.0,0,349,440,653598,12.5098078250885,0.9058612055429992,0.9963164182818752,0.000289203907007,0.000293327883153,0.8793103448275861,0.879338332613329,296,0.8978873239436621,0.8682432432432431,0.939189189189189,0.952702702702702,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.94742736437314,0.993171233474158,0.000225939487761,amlnet,xgboost,0.000237125978834,0.922644163150492,layering,1.0,0.922672583318884,0.906077348066298,0.936962750716332,0.95702005730659,0.959885386819484,1.0,1,349,440,653598,12.844468116760254,0.8958850168312921,0.99218758149311,0.000274666258818,0.000287952431269,0.8850174216027871,0.885302502882169,296,0.9136690647482012,0.864864864864864,0.922297297297297,0.9425675675675672,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.9480084726903352,0.9964067286692592,0.000231310207343,amlnet,xgboost,0.000235022688899,0.922644163150492,layering,1.0,0.922672583318884,0.906077348066298,0.934097421203438,0.954154727793696,0.965616045845272,1.0,2,349,440,653598,12.533832788467407,0.904308766627334,0.995649921058788,0.000284506589086,0.00029218397624,0.886206896551724,0.8862455519218181,296,0.904929577464788,0.8682432432432431,0.932432432432432,0.939189189189189,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.9498554007501452,0.9916892804418632,0.000255566592614,amlnet,xgboost,0.000272499395329,0.915159944367176,layering,1.0,0.9154117335713152,0.8891891891891891,0.934097421203438,0.95702005730659,0.95702005730659,1.0,0,349,440,653598,12.06544542312622,0.9104547399442112,0.989519970499804,0.000286323161377,0.000299857081299,0.879864636209813,0.879702789379708,296,0.881355932203389,0.8783783783783781,0.932432432432432,0.93581081081081,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.950771814248798,0.993399399943055,0.000243304062181,amlnet,xgboost,0.000262303142787,0.92027972027972,layering,1.0,0.9204098800239352,0.8989071038251361,0.94269340974212,0.95702005730659,0.959885386819484,1.0,1,349,440,653598,12.527199506759644,0.90783914233103,0.9882896728950372,0.000270434979919,0.000273865906472,0.8881239242685021,0.888134272124899,296,0.905263157894736,0.8783783783783781,0.9256756756756752,0.932432432432432,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.946558377127508,0.990228479169992,0.000232013063289,amlnet,xgboost,0.000253711797503,0.92027972027972,layering,1.0,0.9204098800239352,0.8989071038251361,0.936962750716332,0.951289398280802,0.951289398280802,1.0,2,349,440,653598,11.370614528656006,0.90712553537286,0.983614622713908,0.000275034979057,0.000271965427795,0.8839590443686001,0.8838492998134151,296,0.8931034482758621,0.875,0.9256756756756752,0.929054054054054,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.9496882331211692,0.991802517737558,0.00025713380683,amlnet,xgboost,0.000285401005812,0.9100968188105112,layering,1.0,0.91049393652418,0.879679144385026,0.934097421203438,0.95702005730659,0.95702005730659,1.0,0,349,440,653598,12.322656154632568,0.9062713488697932,0.988602986739565,0.000289469827638,0.000298837195194,0.88095238095238,0.8808120128190361,296,0.8869863013698631,0.875,0.929054054054054,0.929054054054054,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.94982638311796,0.9934531121165092,0.000227160349819,amlnet,xgboost,0.000243364848299,0.922861150070126,layering,1.0,0.9229397725929652,0.9038461538461532,0.936962750716332,0.95702005730659,0.95702005730659,1.0,1,349,440,653598,11.65005111694336,0.9085867664765592,0.988394783484758,0.000259542932106,0.000259838230326,0.893470790378006,0.893460650141574,296,0.9090909090909092,0.8851351351351351,0.9256756756756752,0.9256756756756752,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.947199367913467,0.9919882029397192,0.000243706773513,amlnet,xgboost,0.000258261705052,0.9149232914923292,layering,1.0,0.9151056497183512,0.891304347826086,0.936962750716332,0.951289398280802,0.954154727793696,1.0,2,349,440,653598,12.834562063217165,0.908127302233629,0.986728373560195,0.000278840558527,0.000290482232648,0.882051282051282,0.8819561031828701,296,0.8927335640138401,0.875,0.9256756756756752,0.929054054054054,cikm_v2_heldout_layering,12.0
none,0.523095257607478,0.9489264444733372,0.005681014395671,amlnet,pyg_sage,0.048476696044962,0.304804804804804,layering,1.0,0.344949671268002,0.206510681586978,0.484240687679083,0.6446991404011461,0.7564469914040111,1.0,0,349,220,653378,19.679765224456787,0.09556698269931,0.9645326151260152,0.005642178965367,0.047746397104896,0.153424657534246,0.170925004671614,296,0.105131414267834,0.114864864864864,0.422297297297297,0.648648648648648,cikm_v2_heldout_layering,12.0
none,0.036965618020356,0.523646963754651,0.010047962531727,amlnet,pyg_sage,0.074940552850713,0.122641509433962,layering,1.0,0.135220693510302,0.084507042253521,0.131805157593123,0.269340974212034,0.343839541547277,1.0,1,349,220,653378,22.942683696746823,0.095031805111386,0.925355399991158,0.009571998231606,0.076003986698252,0.179028132992327,0.204295858673104,296,0.119726339794754,0.158783783783783,0.459459459459459,0.5844594594594591,cikm_v2_heldout_layering,12.0
none,0.5042047925466291,0.9112684900980732,0.0077661842988,amlnet,pyg_sage,0.061664684329644,0.272972972972972,layering,1.0,0.319723169923155,0.178603006189213,0.469914040114613,0.6131805157593121,0.7507163323782231,1.0,2,349,220,653378,18.59803032875061,0.071604216319877,0.92499010906479,0.007873474745177,0.062383561261012,0.130718954248366,0.150659032233952,296,0.086206896551724,0.094594594594594,0.334459459459459,0.608108108108108,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.449546292795859,0.9518890865671832,0.009764561210069,amlnet,pyg_sage,0.072561673412922,0.25787284610814,layering,1.0,0.316121658657701,0.162668665667166,0.449856733524355,0.6131805157593121,0.7564469914040111,1.0,0,349,440,653598,18.177751064300537,0.073779842052062,0.980447730598492,0.009652108187463,0.071499360975767,0.139283299526707,0.171928544567136,296,0.087066779374471,0.067567567567567,0.347972972972972,0.648648648648648,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.030507803596716,0.533977047739582,0.02217649852933,amlnet,pyg_sage,0.126739754545338,0.105205479452054,layering,1.0,0.131012840233729,0.065040650406504,0.091690544412607,0.232091690544412,0.352435530085959,1.0,1,349,440,653598,20.06722068786621,0.069956695008307,0.958648835849964,0.022952145141809,0.131181668554202,0.158712541620421,0.211993109236091,296,0.094953519256308,0.097972972972972,0.41554054054054,0.6182432432432431,cikm_v2_heldout_layering,12.0
adv_no_projection_v2,0.417403412617264,0.932972105416476,0.012846495192155,amlnet,pyg_sage,0.090852566342697,0.246085011185682,layering,1.0,0.308456267157338,0.152883947185545,0.438395415472779,0.6160458452722061,0.7650429799426931,1.0,2,349,440,653598,18.420260190963745,0.075682843539084,0.9708986240610132,0.012710007567788,0.090468142593615,0.145780051150895,0.183929232991253,296,0.089905362776025,0.067567567567567,0.361486486486486,0.6756756756756751,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.391227409810974,0.9523735560204012,0.009478016405481,amlnet,pyg_sage,0.071620321516294,0.268585131894484,layering,1.0,0.328295491302385,0.169825625473843,0.455587392550143,0.6418338108882521,0.7507163323782231,1.0,0,349,440,653598,18.965004920959476,0.078787519957446,0.982746084667398,0.009496802439132,0.07116664981792,0.156084656084656,0.194606839789952,296,0.09703947368421,0.084459459459459,0.39527027027027,0.638513513513513,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.029327868493425,0.528034713113202,0.032548361744073,amlnet,pyg_sage,0.159701345634792,0.100589034888989,layering,1.0,0.134832973887761,0.059741657696447,0.088825214899713,0.2378223495702,0.343839541547277,1.0,1,349,440,653598,18.33527445793152,0.069216307300993,0.95774198828039,0.033105139232383,0.16197824478522,0.13951473136915,0.206177194038672,296,0.080019880715705,0.114864864864864,0.39527027027027,0.597972972972973,cikm_v2_heldout_layering,12.0
hard_projected_v2,0.392964812343624,0.931579946972477,0.014164706849933,amlnet,pyg_sage,0.097660567436995,0.240128068303095,layering,1.0,0.306385839286715,0.147540983606557,0.441260744985673,0.621776504297994,0.744985673352435,1.0,2,349,440,653598,18.734585285186768,0.073122461799401,0.9632972183809212,0.014490305337067,0.099066693283534,0.14160327677004,0.184855659122211,296,0.085633404104741,0.081081081081081,0.361486486486486,0.638513513513513,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.407849297161536,0.951670301131155,0.0086660185822,amlnet,pyg_sage,0.066927330158226,0.276555625392834,layering,1.0,0.332349111082722,0.177133655394524,0.458452722063037,0.6418338108882521,0.7507163323782231,1.0,0,349,440,653598,19.21074342727661,0.080133706635854,0.9823301515939492,0.008728203120887,0.066692719522532,0.158443363446838,0.193962699236058,296,0.099737532808398,0.087837837837837,0.398648648648648,0.6452702702702701,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.029210157297765,0.52969707821971,0.03352472768785,amlnet,pyg_sage,0.162640859661444,0.101174345076784,layering,1.0,0.135813753256271,0.060053619302949,0.085959885386819,0.2378223495702,0.343839541547277,1.0,1,349,440,653598,18.6227285861969,0.070139632934549,0.957458151658026,0.034254503607213,0.165445169900168,0.140154772141014,0.207831881543152,296,0.080295566502463,0.111486486486486,0.402027027027027,0.6013513513513511,cikm_v2_heldout_layering,12.0
boundary_projected_v2,0.392415526349659,0.930058277609449,0.01347280295227,amlnet,pyg_sage,0.094221977945211,0.245345016429353,layering,1.0,0.309998835679465,0.151658767772511,0.438395415472779,0.624641833810888,0.744985673352435,1.0,2,349,440,653598,17.89662456512451,0.071956615846999,0.962417519658932,0.013804971971507,0.095623065112197,0.140895522388059,0.182464757136331,296,0.085569253081943,0.077702702702702,0.354729729729729,0.641891891891891,cikm_v2_heldout_layering,12.0
none,0.5660630432999231,0.999715872104154,0.000168653086143,amlnet,lightgbm,0.000176020506563,0.493150684931506,structuring,1.0,0.519543218956768,0.72,0.375,1.0,1.0,1.0,0,48,757,653915,10.307815790176392,0.5521113593781141,0.990338242591517,0.000268875417521,0.000275897968547,0.527131782945736,0.555843235344057,85,0.772727272727272,0.423529411764705,0.905882352941176,0.929411764705882,cikm_v2_heldout_structuring,12.0
none,0.6502121270098561,0.9998065288148572,0.000164510835031,amlnet,lightgbm,0.000175234381063,0.486486486486486,structuring,1.0,0.5094489679196701,0.6923076923076921,0.375,1.0,1.0,1.0,1,48,757,653915,10.37885308265686,0.586139922879719,0.9930730377832332,0.000270534459802,0.000280755207726,0.523076923076923,0.549627449748176,85,0.7555555555555551,0.552941176470588,0.917647058823529,0.917647058823529,cikm_v2_heldout_structuring,12.0
none,0.665680416422742,0.9998209841087492,0.000164690584595,amlnet,lightgbm,0.000175199322427,0.486486486486486,structuring,1.0,0.5094489679196701,0.6923076923076921,0.375,1.0,1.0,1.0,2,48,757,653915,10.455447673797607,0.590188125401653,0.992335027411196,0.000264259527577,0.000273187067274,0.535433070866141,0.5689341473324541,85,0.8095238095238091,0.6000000000000001,0.905882352941176,0.929411764705882,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.391591786349609,0.9971953857936052,0.000370273225075,amlnet,lightgbm,0.000443872245186,0.26865671641791,structuring,1.0,0.279948767196285,0.209302325581395,0.375,0.895833333333333,1.0,1.0,0,48,1514,654672,11.791428327560425,0.424150368222095,0.995155445427881,0.000447610003117,0.000510324984281,0.375690607734806,0.376127779591671,85,0.354166666666666,0.4,0.517647058823529,0.952941176470588,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.38631664620773,0.995922171165996,0.000364226267839,amlnet,lightgbm,0.000422939750044,0.283464566929133,structuring,1.0,0.292108728566678,0.227848101265822,0.375,0.458333333333333,0.979166666666666,1.0,1,48,1514,654672,11.978082418441772,0.419549696506795,0.9926127069893952,0.000439918885781,0.000499157638623,0.393063583815028,0.392881558549799,85,0.386363636363636,0.4,0.458823529411764,0.8352941176470581,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.395089447970317,0.9971078881868652,0.000374515599,amlnet,lightgbm,0.000427353895168,0.274809160305343,structuring,1.0,0.284971693154702,0.216867469879518,0.375,0.75,1.0,1.0,2,48,1514,654672,12.242121458053589,0.425143370772463,0.9941708369955472,0.000428168125417,0.00048502856318,0.388571428571428,0.38848453719231,85,0.377777777777777,0.4,0.6000000000000001,0.929411764705882,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.382622351303822,0.994623587976258,0.000265371098083,amlnet,lightgbm,0.00031048621355,0.356435643564356,structuring,1.0,0.356724258486058,0.339622641509433,0.375,0.416666666666666,0.895833333333333,1.0,0,48,1514,654672,11.41443419456482,0.411371619970194,0.9873511735840612,0.000339224614806,0.000382433256572,0.459459459459459,0.464443124028027,85,0.539682539682539,0.4,0.447058823529411,0.6941176470588231,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.389928025326384,0.996352766609228,0.000263978532995,amlnet,lightgbm,0.000306681290996,0.349514563106796,structuring,1.0,0.350171326740018,0.327272727272727,0.375,0.5,1.0,1.0,1,48,1514,654672,12.949621677398682,0.423337581072948,0.99390677923041,0.000351070013907,0.000397554830396,0.430379746835443,0.431421171037571,85,0.465753424657534,0.4,0.541176470588235,0.8588235294117641,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.383653761152624,0.9942737890101472,0.000242664943313,amlnet,lightgbm,0.000283191718384,0.375,structuring,1.0,0.374862148190695,0.375,0.375,0.375,0.875,1.0,2,48,1514,654672,12.068301439285278,0.410789929608631,0.9857943408934392,0.000361211935354,0.000393036895152,0.441558441558441,0.443766291616723,85,0.492753623188405,0.4,0.423529411764705,0.6000000000000001,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.382924754388261,0.99385650009573,0.00027583048371,amlnet,lightgbm,0.000336770073911,0.333333333333333,structuring,1.0,0.335246821859378,0.3,0.375,0.375,0.833333333333333,1.0,0,48,1514,654672,12.295099020004272,0.40897966583835,0.9864237551446672,0.000347101917774,0.000389941365695,0.453333333333333,0.457233612067023,85,0.523076923076923,0.4,0.423529411764705,0.658823529411764,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.385401391285466,0.995856212904461,0.000272453933776,amlnet,lightgbm,0.000318885833209,0.336448598130841,structuring,1.0,0.338079327076716,0.305084745762711,0.375,0.479166666666666,0.958333333333333,1.0,1,48,1514,654672,11.919207572937012,0.422026570548747,0.9943140281971532,0.000362882537662,0.000414424355075,0.438709677419354,0.440581079436741,85,0.485714285714285,0.4,0.529411764705882,0.8588235294117641,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.382694599281372,0.994708883783266,0.000253436272946,amlnet,lightgbm,0.000293923843753,0.36,structuring,1.0,0.360141552922052,0.346153846153846,0.375,0.395833333333333,0.875,1.0,2,48,1514,654672,12.721185684204102,0.416111061819395,0.988917628031529,0.000365027190618,0.000394630125572,0.441558441558441,0.443766291616723,85,0.492753623188405,0.4,0.447058823529411,0.6941176470588231,cikm_v2_heldout_structuring,12.0
none,0.666074558647556,0.9998638713383112,0.000159664719245,amlnet,xgboost,0.000150627932158,0.455696202531645,structuring,1.0,0.46653570927992,0.5806451612903221,0.5,1.0,1.0,1.0,0,48,757,653915,12.12598204612732,0.5780089019477821,0.9867131105626352,0.00027006969164,0.000255678291998,0.5,0.5219701594910501,85,0.7021276595744681,0.517647058823529,0.917647058823529,0.9411764705882352,cikm_v2_heldout_structuring,12.0
none,0.6208190123552041,0.9998309400727552,0.000164601586395,amlnet,xgboost,0.00015649079158,0.461538461538461,structuring,1.0,0.47425228835847,0.6000000000000001,0.4375,1.0,1.0,1.0,1,48,757,653915,12.478116273880005,0.570143403425021,0.98680300371789,0.000275651225838,0.000263536977553,0.496240601503759,0.516499425413945,85,0.6875,0.494117647058823,0.929411764705882,0.952941176470588,cikm_v2_heldout_structuring,12.0
none,0.633771721757733,0.999838694237028,0.000158820435573,amlnet,xgboost,0.000146462076465,0.48,structuring,1.0,0.499920739615665,0.6666666666666661,0.458333333333333,1.0,1.0,1.0,2,48,757,653915,11.909760236740112,0.566195408396832,0.987983993288554,0.000276844303964,0.000260369774784,0.496240601503759,0.516499425413945,85,0.6875,0.517647058823529,0.917647058823529,0.9411764705882352,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.394322393688473,0.997035707447826,0.000229274314043,amlnet,xgboost,0.000252481285744,0.413793103448275,structuring,1.0,0.415909494180453,0.461538461538461,0.375,0.770833333333333,0.979166666666666,1.0,0,48,1514,654672,13.12517786026001,0.424492823227274,0.992916711261888,0.000375391241201,0.000419777990716,0.427672955974842,0.428492308160987,85,0.459459459459459,0.4,0.6117647058823531,0.8705882352941171,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.397359059862021,0.997587497606739,0.000243533922572,amlnet,xgboost,0.0002511259148,0.378947368421052,structuring,1.0,0.378832827188495,0.382978723404255,0.375,0.8541666666666661,1.0,1.0,1,48,1514,654672,12.35225796699524,0.429479327776328,0.99142187944263,0.000369111237053,0.000389100003699,0.430379746835443,0.431421171037571,85,0.465753424657534,0.4,0.6941176470588231,0.894117647058823,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.39912602639505,0.997644265747654,0.000232711613566,amlnet,xgboost,0.000256953710537,0.387096774193548,structuring,1.0,0.387167530579904,0.4,0.375,0.895833333333333,1.0,1.0,2,48,1514,654672,12.78878617286682,0.429773569708784,0.994390083320089,0.000328880114105,0.000374114119217,0.468965517241379,0.475925708204238,85,0.5666666666666661,0.4,0.6941176470588231,0.8588235294117641,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.375441024931232,0.9917907332950412,0.000231543368899,amlnet,xgboost,0.000285081656418,0.423529411764705,structuring,1.0,0.427010865659502,0.486486486486486,0.375,0.416666666666666,0.5625,1.0,0,48,1514,654672,13.231043815612791,0.410603977753005,0.9809388131941312,0.000436005415937,0.000580769182834,0.412121212121212,0.41208797003129,85,0.425,0.4,0.423529411764705,0.5647058823529411,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.386936024474257,0.996284606547961,0.000182103088771,amlnet,xgboost,0.000138877655752,0.473684210526315,structuring,1.0,0.490907532590051,0.642857142857142,0.375,0.708333333333333,0.916666666666666,1.0,1,48,1514,654672,13.633579969406128,0.41737460283153,0.985356415819898,0.000318065236601,0.00028613726285,0.485714285714285,0.497111038622663,85,0.618181818181818,0.4,0.517647058823529,0.68235294117647,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.379396576934995,0.9950306337354012,0.000178351969073,amlnet,xgboost,0.000126326165391,0.473684210526315,structuring,1.0,0.490907532590051,0.642857142857142,0.375,0.5,0.8541666666666661,1.0,2,48,1514,654672,13.044116497039797,0.415021863216924,0.987873289030007,0.000322697326775,0.000314478232257,0.482269503546099,0.492648024924518,85,0.6071428571428571,0.4,0.458823529411764,0.670588235294117,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.37316423595782,0.989303944093432,0.000239571304982,amlnet,xgboost,0.000334528330641,0.413793103448275,structuring,1.0,0.415909494180453,0.461538461538461,0.375,0.375,0.4375,1.0,0,48,1514,654672,13.382949113845823,0.408177171932636,0.979902528359858,0.000463336396723,0.000618343490487,0.395348837209302,0.395136681032261,85,0.390804597701149,0.4,0.4,0.458823529411764,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.378560357065525,0.995653743059544,0.000189199347109,amlnet,xgboost,0.000151315153357,0.455696202531645,structuring,1.0,0.46653570927992,0.5806451612903221,0.375,0.625,0.9375,1.0,1,48,1514,654672,13.137364625930786,0.419076826624849,0.986605541483285,0.000327770959872,0.000295354742702,0.475524475524475,0.484070679689674,85,0.5862068965517241,0.4,0.541176470588235,0.68235294117647,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.378609139564633,0.993818973769864,0.000180673905807,amlnet,xgboost,0.000133599753409,0.48,structuring,1.0,0.499920739615665,0.6666666666666661,0.375,0.458333333333333,0.7291666666666661,1.0,2,48,1514,654672,13.4345121383667,0.416033113699018,0.9874976621293052,0.000319732593673,0.00030016417451,0.485714285714285,0.497111038622663,85,0.618181818181818,0.4,0.470588235294117,0.635294117647058,cikm_v2_heldout_structuring,12.0
none,0.01800236294024,0.993482864254259,0.008273737350175,amlnet,pyg_sage,0.062444336902259,0.012715712988192,structuring,1.0,0.030179602108788,0.006647673314339,0.0,0.208333333333333,0.979166666666666,1.0,0,48,757,653915,19.48009824752808,0.021858762794199,0.984410429551982,0.008435173129785,0.060201732010351,0.013278008298755,0.024579128419184,85,0.007142857142857,0.0,0.070588235294117,0.8,cikm_v2_heldout_structuring,12.0
none,0.014145036892331,0.992414895653838,0.040744529346629,amlnet,pyg_sage,0.188752756804955,0.031826861871419,structuring,1.0,0.091552087862504,0.016414970453053,0.0,0.083333333333333,0.875,1.0,1,48,757,653915,20.787653923034668,0.016044110831251,0.97036185373416,0.041076857048508,0.189160835409382,0.044803982576229,0.098802044914341,85,0.023653088042049,0.0,0.023529411764705,0.68235294117647,cikm_v2_heldout_structuring,12.0
none,0.017265730169138,0.993515986980662,0.033716701823129,amlnet,pyg_sage,0.169632950614906,0.032036613272311,structuring,1.0,0.084413169101198,0.016627078384798,0.0,0.166666666666666,0.979166666666666,1.0,2,48,757,653915,17.350134134292603,0.022238398990907,0.9838456378305852,0.033934914158799,0.16945488667018,0.042089985486211,0.086226644326248,85,0.022428460943542,0.0,0.047058823529411,0.8470588235294111,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.01649557532005,0.9929256174612292,0.012208117096044,amlnet,pyg_sage,0.086674094160874,0.017286084701815,structuring,1.0,0.042395322206652,0.009017132551848,0.020833333333333,0.208333333333333,0.958333333333333,1.0,0,48,1514,654672,20.00387454032898,0.018574362310285,0.9804914015007772,0.012029240892204,0.083771256792693,0.020537124802527,0.039691035801013,85,0.011007620660457,0.0,0.08235294117647,0.7176470588235291,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.011868966672893,0.99044677388474,0.054665188784766,amlnet,pyg_sage,0.221213755178513,0.027097902097902,structuring,1.0,0.093526649928625,0.013839285714285,0.0,0.0625,0.6041666666666661,1.0,1,48,1514,654672,18.50597596168518,0.012642219489107,0.97288745679669,0.055197282684204,0.222522936251559,0.033712600084281,0.089164777528581,85,0.017482517482517,0.0,0.0,0.458823529411764,cikm_v2_heldout_structuring,12.0
adv_no_projection_v2,0.017275317440211,0.993608462569404,0.036286600025629,amlnet,pyg_sage,0.177263026930244,0.036106750392464,structuring,1.0,0.093972606021319,0.018760195758564,0.0,0.270833333333333,0.979166666666666,1.0,2,48,1514,654672,18.67284846305847,0.021976036602037,0.980030151775106,0.036216442447636,0.176517439462602,0.04090909090909,0.08209478929775,85,0.021862348178137,0.0,0.117647058823529,0.8352941176470581,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.018656947995973,0.9937463143787092,0.011782566302834,amlnet,pyg_sage,0.085247522212904,0.020408163265306,structuring,1.0,0.048570216684644,0.010679611650485,0.020833333333333,0.3125,0.979166666666666,1.0,0,48,1514,654672,17.80453896522522,0.02118847723549,0.9843240769870272,0.011576404050805,0.082614771624276,0.024054982817869,0.044957658064657,85,0.012974976830398,0.0,0.2,0.776470588235294,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.011251359321295,0.990167528240474,0.071623043305197,amlnet,pyg_sage,0.257129288254855,0.029680365296803,structuring,1.0,0.109872516907806,0.015116279069767,0.0,0.0625,0.5416666666666661,1.0,1,48,1514,654672,20.256242513656616,0.01195860568632,0.965721545275771,0.073728727929378,0.260872459051077,0.036756756756756,0.105131490709652,85,0.018959107806691,0.0,0.0,0.411764705882352,cikm_v2_heldout_structuring,12.0
hard_projected_v2,0.019329653415136,0.9939249473482672,0.033218477761191,amlnet,pyg_sage,0.167943059889195,0.038493723849372,structuring,1.0,0.097211643035746,0.020052310374891,0.0,0.375,0.979166666666666,1.0,2,48,1514,654672,16.494629383087158,0.024133274482205,0.97793744668844,0.033917292807679,0.169494243682943,0.045777426992896,0.090298517081389,85,0.024534686971235,0.0,0.317647058823529,0.8352941176470581,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.018718101573487,0.9937647903503732,0.011886762934815,amlnet,pyg_sage,0.085881264212753,0.020541549953314,structuring,1.0,0.048742302887849,0.010752688172043,0.020833333333333,0.333333333333333,0.979166666666666,1.0,0,48,1514,654672,18.158848524093628,0.021272515401374,0.9843730506482792,0.011676696699687,0.083226910316986,0.024137931034482,0.045045986512236,85,0.013023255813953,0.0,0.211764705882352,0.776470588235294,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.011350423200767,0.9902687152977212,0.070683159828557,amlnet,pyg_sage,0.255347756590516,0.029007633587786,structuring,1.0,0.107182924385124,0.014774494556765,0.0,0.0625,0.5416666666666661,1.0,1,48,1514,654672,17.722376823425293,0.012100691494366,0.967490137699232,0.072679072278996,0.258912080236895,0.036258158085569,0.103363777096936,85,0.018705574261129,0.0,0.0,0.411764705882352,cikm_v2_heldout_structuring,12.0
boundary_projected_v2,0.019321810199203,0.993955581083668,0.033362031844196,amlnet,pyg_sage,0.168310322021869,0.038493723849372,structuring,1.0,0.097211643035746,0.020052310374891,0.0,0.375,0.979166666666666,1.0,2,48,1514,654672,18.123488664627075,0.024311085097583,0.978313560082466,0.034037929023487,0.16982015821818,0.047244094488188,0.093341169194673,85,0.025316455696202,0.0,0.317647058823529,0.8352941176470581,cikm_v2_heldout_structuring,12.0
none,0.000135253926218,0.769969160075995,0.00019923529458,amlnet,lightgbm,0.000230564920901,0.0,integration,1.0,-0.000102136186145,0.0,0.0,0.0,0.0,1.0,1,13,913,654071,10.04740047454834,0.000118398170845,0.7535358454887591,0.000124210778279,0.000145703018953,0.0,-6.752975013578093e-05,9,0.0,0.0,0.0,0.0,cikm_v2_heldout_integration,12.0
none,0.000178706200929,0.8295914814651171,0.000192617248181,amlnet,lightgbm,0.000219126565398,0.0,integration,1.0,-0.000100783097667,0.0,0.0,0.0,0.0,1.0,0,13,913,654071,11.26023244857788,0.000129552234693,0.754741177743879,0.00014074271266,0.000159682849725,0.0,-7.423240136402366e-05,9,0.0,0.0,0.0,0.0,cikm_v2_heldout_integration,12.0
none,0.000160875794645,0.799657491273803,0.000196532497481,amlnet,lightgbm,0.000227210541482,0.0,integration,1.0,-9.941160673851388e-05,0.0,0.0,0.0,0.0,1.0,2,13,913,654071,11.125903606414797,0.000150702414881,0.762809399243208,0.000126776100081,0.000148752959463,0.0,-6.610776006552238e-05,9,0.0,0.0,0.0,0.0,cikm_v2_heldout_integration,12.0
