acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.945945945945945,random_feasible,transxion,xgboost,8.112965298450842e-06,148,,0.05,0.0,0.0,0.0,0.530211426452866,1,0,0.0
0.945945945945945,random_feasible,transxion,xgboost,1.1085929368100511e-05,148,,0.05,0.0,0.0,0.0,0.41086953680750105,1,1,0.0
0.945945945945945,random_feasible,transxion,xgboost,6.492002615536749e-06,148,,0.05,0.0,0.0,0.0,0.6087787262462151,1,2,0.0
0.9493243243243241,random_feasible,transxion,xgboost,0.00020811206564400002,296,,0.1,0.0,0.0,0.0,0.550707745570278,1,0,0.0
0.9493243243243241,random_feasible,transxion,xgboost,0.00020778657599300002,296,,0.1,0.0,0.0,0.0,0.563828681393014,1,1,0.0
0.9493243243243241,random_feasible,transxion,xgboost,0.00023067862049300003,296,,0.1,0.0,0.0,0.0,0.541911622332646,1,2,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.002112715861986,740,,0.25,0.0,0.0,0.0,0.513697558965525,1,0,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.0025262107463770002,740,,0.25,0.0,0.0,0.0,0.516930047982622,1,1,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.0024835689437440003,740,,0.25,0.0,0.0,0.0,0.523699386078149,1,2,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.009940562178573,2960,,1.0,0.0,0.0,0.0,0.5157655662513501,1,0,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.010494427583164,2960,,1.0,0.0,0.0,0.0,0.5082316196351291,1,1,0.0
0.9500000000000001,random_feasible,transxion,xgboost,0.010589324539115002,2960,,1.0,0.0,0.0,0.0,0.5122088023526871,1,2,0.0
0.9333333333333331,ours,transxion,xgboost,1.27275977016931e-08,30,,0.01,0.0,0.0,0.0,0.282105812310043,1,0,0.0
0.9333333333333331,ours,transxion,xgboost,1.136231323843143e-08,30,,0.01,0.0,0.0,0.0,0.23163722676369303,1,1,0.0
0.9333333333333331,ours,transxion,xgboost,1.159478530225281e-08,30,,0.01,0.0,0.0,0.0,0.379638401540612,1,2,0.0
0.945945945945945,ours,transxion,xgboost,8.35433163859367e-06,148,,0.05,0.0,0.0,0.0,0.49639715111942806,1,0,0.0
0.945945945945945,ours,transxion,xgboost,1.110110300792786e-05,148,,0.05,0.0,0.0,0.0,0.38260242817135504,1,1,0.0
0.945945945945945,ours,transxion,xgboost,6.280095857718558e-06,148,,0.05,0.0,0.0,0.0,0.607867777483533,1,2,0.0
0.9493243243243241,ours,transxion,xgboost,0.00021568658816300003,296,,0.1,0.0,0.0,0.0,0.500125026508777,1,0,0.0
0.9493243243243241,ours,transxion,xgboost,0.000235961196448,296,,0.1,0.0,0.0,0.0,0.551084046437847,1,1,0.0
0.9493243243243241,ours,transxion,xgboost,0.000270168220717,296,,0.1,0.0,0.0,0.0,0.500244877337631,1,2,0.0
0.9500000000000001,ours,transxion,xgboost,0.002900117520221,740,,0.25,0.0,0.0,0.0,0.49085316865330403,1,0,0.0
0.9500000000000001,ours,transxion,xgboost,0.00347157365143,740,,0.25,0.0,0.0,0.0,0.45586362880456405,1,1,0.0
0.9500000000000001,ours,transxion,xgboost,0.00355535406403,740,,0.25,0.0,0.0,0.0,0.48140643237418906,1,2,0.0
0.9500000000000001,ours,transxion,xgboost,0.034626053244592,2960,,1.0,0.0,0.0,0.0,0.512762629136032,1,0,0.0
0.9500000000000001,ours,transxion,xgboost,0.037202551151739004,2960,,1.0,0.0,0.0,0.0,0.546131158261574,1,1,0.0
0.9500000000000001,ours,transxion,xgboost,0.039549093082277005,2960,,1.0,0.0,0.0,0.0,0.5233238424408131,1,2,0.0
,none,transxion,topology_lr,,0,,0.01,,,,,1,0,
,none,transxion,topology_lr,,0,,0.01,,,,,1,1,
,none,transxion,topology_lr,,0,,0.01,,,,,1,2,
,none,transxion,topology_lr,,0,,0.05,,,,,1,0,
,none,transxion,topology_lr,,0,,0.05,,,,,1,1,
,none,transxion,topology_lr,,0,,0.05,,,,,1,2,
,none,transxion,topology_lr,,0,,0.1,,,,,1,0,
,none,transxion,topology_lr,,0,,0.1,,,,,1,1,
,none,transxion,topology_lr,,0,,0.1,,,,,1,2,
,none,transxion,topology_lr,,0,,0.25,,,,,1,0,
,none,transxion,topology_lr,,0,,0.25,,,,,1,1,
,none,transxion,topology_lr,,0,,0.25,,,,,1,2,
,none,transxion,topology_lr,,0,,1.0,,,,,1,0,
,none,transxion,topology_lr,,0,,1.0,,,,,1,1,
,none,transxion,topology_lr,,0,,1.0,,,,,1,2,
0.033333333333333,random_graph,transxion,topology_lr,1.2162361647434961e-08,30,,0.01,0.9666666666666661,0.25031269572423803,0.22098299653818101,0.27603977157582105,1,0,0.05
0.033333333333333,random_graph,transxion,topology_lr,1.178749797029847e-08,30,,0.01,0.9666666666666661,0.236128021029398,0.17444532667071802,0.32924538820526,1,1,0.05
0.033333333333333,random_graph,transxion,topology_lr,1.151301765404492e-08,30,,0.01,0.9666666666666661,0.23752174385040603,0.239082963769453,0.446764847020423,1,2,0.05
0.047297297297297,random_graph,transxion,topology_lr,8.112965298450842e-06,148,,0.05,0.9527027027027021,0.24297045345336202,0.21404233945969903,0.5684000169627661,1,0,0.05
0.081081081081081,random_graph,transxion,topology_lr,1.1085929368100511e-05,148,,0.05,0.9189189189189191,0.22612750283787303,0.21376921592035103,0.44304609997482103,1,1,0.05
0.047297297297297,random_graph,transxion,topology_lr,6.492002615536749e-06,148,,0.05,0.9527027027027021,0.259499495014104,0.24031540899467002,0.6542450020932381,1,2,0.05
0.077702702702702,random_graph,transxion,topology_lr,0.00020811206564400002,296,,0.1,0.922297297297297,0.24922008967182602,0.22958819918678602,0.5976242224053601,1,0,0.05
0.08783783783783701,random_graph,transxion,topology_lr,0.00020778657599300002,296,,0.1,0.9121621621621621,0.23703531654290702,0.21444004717438603,0.5976684512545081,1,1,0.05
0.057432432432432005,random_graph,transxion,topology_lr,0.00023067862049300003,296,,0.1,0.9425675675675671,0.237885719097107,0.19951124126972702,0.5845373717040451,1,2,0.05
0.07027027027027001,random_graph,transxion,topology_lr,0.002112715861986,740,,0.25,0.9297297297297291,0.23673213820857902,0.211232133101826,0.562391161891874,1,0,0.05
0.07027027027027001,random_graph,transxion,topology_lr,0.0025262107463770002,740,,0.25,0.9297297297297291,0.24450057961731403,0.21258422724567003,0.5582684569375811,1,1,0.05
0.077027027027027,random_graph,transxion,topology_lr,0.0024835689437440003,740,,0.25,0.9229729729729731,0.24369005632893803,0.22543850883639802,0.574174808198696,1,2,0.05
0.06554054054054001,random_graph,transxion,topology_lr,0.009940562178573,2960,,1.0,0.9344594594594591,0.24697189418431803,0.21826415749710001,0.56337150999795,1,0,0.05
0.07398648648648601,random_graph,transxion,topology_lr,0.010494427583164,2960,,1.0,0.926013513513513,0.23951462626927003,0.21258475306434302,0.553156247833238,1,1,0.05
0.081756756756756,random_graph,transxion,topology_lr,0.010589324539115002,2960,,1.0,0.918243243243243,0.23787002892063902,0.210748399381558,0.5564979958589901,1,2,0.05
0.033333333333333,adv_no_projection,transxion,topology_lr,1.27275977016931e-08,30,,0.01,0.9666666666666661,0.376280012209456,0.362950518348626,0.517374341547564,1,0,0.02
0.066666666666666,adv_no_projection,transxion,topology_lr,1.136231323843143e-08,30,,0.01,0.9333333333333331,0.40136574359943705,0.35999983058990004,0.378814204868731,1,1,0.02
0.066666666666666,adv_no_projection,transxion,topology_lr,1.159478530225281e-08,30,,0.01,0.9333333333333331,0.40575474916824905,0.39647416772019606,0.519474073654017,1,2,0.02
0.033783783783783,adv_no_projection,transxion,topology_lr,8.35433163859367e-06,148,,0.05,0.9662162162162161,0.401162127124884,0.381076014896779,0.643962538022109,1,0,0.02
0.04054054054054,adv_no_projection,transxion,topology_lr,1.110110300792786e-05,148,,0.05,0.9594594594594591,0.39803063293685503,0.39338367268982405,0.5276491570650741,1,1,0.02
0.027027027027027,adv_no_projection,transxion,topology_lr,6.280095857718558e-06,148,,0.05,0.972972972972973,0.44316936363181403,0.45765031288151903,0.767377014616178,1,2,0.02
0.037162162162162005,adv_no_projection,transxion,topology_lr,0.00021568658816300003,296,,0.1,0.962837837837837,0.40137206943535203,0.369927972718535,0.6266298494644651,1,0,0.02
0.04054054054054,adv_no_projection,transxion,topology_lr,0.000235961196448,296,,0.1,0.9594594594594591,0.38703639419587105,0.35325733987290603,0.662609860671857,1,1,0.02
0.02027027027027,adv_no_projection,transxion,topology_lr,0.000270168220717,296,,0.1,0.979729729729729,0.39263329795940705,0.36643848417648,0.6316818196969121,1,2,0.02
0.048648648648648006,adv_no_projection,transxion,topology_lr,0.002900117520221,740,,0.25,0.9513513513513511,0.395792724309774,0.386095420555756,0.600175498275003,1,0,0.02
0.043243243243243,adv_no_projection,transxion,topology_lr,0.00347157365143,740,,0.25,0.9567567567567561,0.40687483078270703,0.401126158945368,0.6175540694044771,1,1,0.02
0.039189189189189004,adv_no_projection,transxion,topology_lr,0.00355535406403,740,,0.25,0.9608108108108101,0.39829154143975004,0.38839220710551203,0.625320265155453,1,2,0.02
0.03581081081081,adv_no_projection,transxion,topology_lr,0.034626053244592,2960,,1.0,0.964189189189189,0.40670572285675305,0.38566071054873,0.6401379622544351,1,0,0.02
0.051013513513513006,adv_no_projection,transxion,topology_lr,0.037202551151739004,2960,,1.0,0.9489864864864861,0.402162753895344,0.39123948172619305,0.6850806850747001,1,1,0.02
0.038851351351351,adv_no_projection,transxion,topology_lr,0.039549093082277005,2960,,1.0,0.9611486486486481,0.40071199902679605,0.385508816186904,0.644903916084128,1,2,0.02
0.9333333333333331,random_feasible,transxion,topology_lr,1.2162361647434961e-08,30,,0.01,0.0,0.0,0.0,0.205429354949966,1,0,0.0
0.9333333333333331,random_feasible,transxion,topology_lr,1.178749797029847e-08,30,,0.01,0.0,0.0,0.0,0.24418913751835003,1,1,0.0
0.9333333333333331,random_feasible,transxion,topology_lr,1.151301765404492e-08,30,,0.01,0.0,0.0,0.0,0.39836099860355906,1,2,0.0
0.945945945945945,random_feasible,transxion,topology_lr,8.112965298450842e-06,148,,0.05,0.0,0.0,0.0,0.530211426452866,1,0,0.0
0.945945945945945,random_feasible,transxion,topology_lr,1.1085929368100511e-05,148,,0.05,0.0,0.0,0.0,0.41086953680750105,1,1,0.0
0.945945945945945,random_feasible,transxion,topology_lr,6.492002615536749e-06,148,,0.05,0.0,0.0,0.0,0.6087787262462151,1,2,0.0
0.9493243243243241,random_feasible,transxion,topology_lr,0.00020811206564400002,296,,0.1,0.0,0.0,0.0,0.550707745570278,1,0,0.0
